id, time, nodeaddr, appeui, gwaddr, modulation, datarate, snr, rssi, freq, fcount, lat, lon, alt, accuracy, hdop, sats, provider, user_agent
253906978, 2020-12-26 13:58:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.50, -73.00, 867.900, null, 41.173438, -7.671737, 691.0, 2.00, null, null, gps, null
253906882, 2020-12-26 13:58:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.50, -75.00, 868.300, null, 41.173449, -7.671729, 692.0, 2.00, null, null, gps, null
253906761, 2020-12-26 13:57:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.80, -73.00, 868.300, null, 41.173449, -7.671729, 692.0, 2.00, null, null, gps, null
253906655, 2020-12-26 13:57:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.50, -73.00, 867.300, null, 41.173465, -7.671725, 691.0, 2.50, null, null, gps, null
253906538, 2020-12-26 13:57:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 7.30, -64.00, 868.500, null, 41.173183, -7.672101, 685.0, 3.50, null, null, gps, null
253906440, 2020-12-26 13:56:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.80, -64.00, 867.700, null, 41.173029, -7.672412, 683.0, 3.00, null, null, gps, null
253906332, 2020-12-26 13:56:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.80, -61.00, 867.300, null, 41.173029, -7.672412, 683.0, 3.00, null, null, gps, null
253906225, 2020-12-26 13:56:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 10.30, -64.00, 867.900, null, 41.173029, -7.672412, 683.0, 3.00, null, null, gps, null
253906140, 2020-12-26 13:55:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.30, -75.00, 867.900, null, 41.173113, -7.672428, 682.0, 2.50, null, null, gps, null
253905973, 2020-12-26 13:55:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 7.30, -88.00, 868.500, null, 41.173937, -7.671795, 680.0, 2.00, null, null, gps, null
253905850, 2020-12-26 13:55:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.80, -107.00, 868.300, null, 41.174769, -7.670845, 676.0, 2.50, null, null, gps, null
253905730, 2020-12-26 13:54:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -3.80, -114.00, 867.300, null, 41.175499, -7.669997, 664.0, 2.00, null, null, gps, null
253905638, 2020-12-26 13:54:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 1.30, -111.00, 867.100, null, 41.176432, -7.669912, 656.0, 2.00, null, null, gps, null
253905516, 2020-12-26 13:54:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 2.50, -111.00, 867.700, null, 41.177913, -7.670340, 639.0, 1.50, null, null, gps, null
253905400, 2020-12-26 13:53:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.80, -95.00, 867.300, null, 41.179593, -7.670310, 629.0, 2.00, null, null, gps, null
253905170, 2020-12-26 13:53:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 5.80, -105.00, 867.900, null, 41.182388, -7.670734, 627.0, 1.50, null, null, gps, null
253905061, 2020-12-26 13:52:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.80, -107.00, 868.300, null, 41.183415, -7.672462, 628.0, 2.00, null, null, gps, null
253904961, 2020-12-26 13:52:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 8.50, -92.00, 868.300, null, 41.184330, -7.673758, 622.0, 2.00, null, null, gps, null
253904836, 2020-12-26 13:52:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.30, -91.00, 867.100, null, 41.185394, -7.675781, 626.0, 2.50, null, null, gps, null
253904745, 2020-12-26 13:51:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 9.00, -95.00, 867.100, null, 41.185867, -7.678123, 633.0, 2.00, null, null, gps, null
253904645, 2020-12-26 13:51:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 6.50, -103.00, 867.500, null, 41.186385, -7.680338, 635.0, 2.00, null, null, gps, null
253904577, 2020-12-26 13:51:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -2.00, -113.00, 867.500, null, 41.186697, -7.682311, 630.0, 2.00, null, null, gps, null
253904401, 2020-12-26 13:50:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 2.80, -115.00, 868.100, null, 41.186891, -7.684409, 622.0, 2.00, null, null, gps, null
253904377, 2020-12-26 13:50:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -7.50, -120.00, 867.700, null, 41.186667, -7.686087, 610.0, 2.50, null, null, gps, null
253904180, 2020-12-26 13:50:14, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 3.50, -115.00, 868.500, null, 41.186776, -7.687445, 603.0, 2.50, null, null, gps, null
253904055, 2020-12-26 13:49:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, -0.80, -112.00, 868.300, null, 41.186998, -7.688814, 596.0, 2.00, null, null, gps, null
253903059, 2020-12-26 13:46:54, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 8.50, -101.00, 867.100, null, 41.193742, -7.689258, 600.0, 2.50, null, null, gps, null
253902942, 2020-12-26 13:46:34, wisblockmapper, wisblock_mapper, AC1F09FFFE014580, LORA, SF7BW125, 4.80, -107.00, 868.500, null, 41.194652, -7.690905, 607.0, 2.50, null, null, gps, null
253893990, 2020-12-26 13:20:34, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 5.25, -103.00, 868.300, null, 41.288900, -7.703902, 582.0, 2.50, null, null, gps, null
253893250, 2020-12-26 13:18:14, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, -3.00, -114.00, 868.500, null, 41.289728, -7.705429, 555.0, 2.50, null, null, gps, null
253892982, 2020-12-26 13:17:14, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 10.25, -91.00, 867.100, null, 41.288716, -7.705624, 552.0, 3.00, null, null, gps, null
253892887, 2020-12-26 13:16:54, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 9.75, -90.00, 867.700, null, 41.288712, -7.705649, 556.0, 2.50, null, null, gps, null
253892751, 2020-12-26 13:16:34, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 9.50, -87.00, 867.300, null, 41.288712, -7.705649, 556.0, 2.00, null, null, gps, null
253892666, 2020-12-26 13:16:14, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 9.75, -91.00, 868.100, null, 41.288712, -7.705653, 557.0, 2.00, null, null, gps, null
253892532, 2020-12-26 13:15:54, wisblockmapper, wisblock_mapper, ttn-gateway-utad-arroios-02, LORA, SF7BW125, 9.75, -89.00, 867.700, null, 41.288712, -7.705653, 557.0, 2.00, null, null, gps, null

Number of rows dumped: 280
